740,1,Sack of Rye,0,12,1,0
742,1,A Sycamore Branch,2048,12,1,0
743,1,Bundle of Charred Oak,0,12,1,0
744,44,Thunderbrew's Boot Flask,0,4,2,0
745,1,Marshal McBride's Documents,0,12,1,0
748,1,Stormwind Armor Marker,0,12,1,0
750,1,Tough Wolf Meat,0,12,1,0
752,1,Red Burlap Bandana,0,12,1,0
753,28,Dragonmaw Shortsword,0,2,2,0
754,47,Shortsword of Vengeance,0,2,3,0
755,1,Melted Candle,0,15,0,0
756,29,Tunnel Pick,0,2,2,0
763,12,Ice-covered Bracers,0,4,1,0
765,5,Silverleaf,0,7,1,0
766,7,Flanged Mace,0,2,1,0
767,8,Long Bo Staff,0,2,1,0
768,9,Lumberjack Axe,0,2,1,0
769,5,Chunk of Boar Meat,0,7,1,0
770,1,Pointy Crocolisk Tooth,0,15,0,0
771,1,Chipped Boar Tusk,0,15,0,0
772,1,Large Candle,0,12,1,0
773,1,Gold Dust,0,12,1,0
774,7,Malachite,0,7,2,0
776,31,Vendetta,0,2,3,0
777,1,Prowler Teeth,0,15,0,0
778,7,Kobold Excavation Pick,0,2,1,0
779,1,Shiny Seashell,0,15,0,0
780,1,Torn Murloc Fin,0,12,1,0
781,9,Stone Gnoll Hammer,0,2,1,0
782,1,Painted Gnoll Armband,0,12,1,0
783,10,Light Hide,0,7,1,0
785,10,Mageroyal,0,7,1,0
787,5,Slitherskin Mackerel,0,0,1,0
789,22,Stout Battlehammer,0,2,2,5197
790,23,Forester's Axe,0,2,2,5196
791,31,Gnarled Ash Staff,0,2,3,0
792,10,Knitted Sandals,0,4,1,0
793,10,Knitted Gloves,0,4,1,0
794,10,Knitted Pants,0,4,1,0
795,10,Knitted Tunic,0,4,1,0
796,10,Rough Leather Boots,0,4,1,0
797,10,Rough Leather Gloves,0,4,1,0
798,10,Rough Leather Pants,0,4,1,0
799,10,Rough Leather Vest,0,4,1,0
804,25,Large Blue Sack,0,1,1,0
805,5,Small Red Pouch,0,1,1,0
809,50,Bloodrazor,0,2,4,0
810,54,Hammer of the Northern Wind,0,2,4,0
811,57,Axe of the Deep Woods,0,2,4,0
812,54,Glowing Brightwood Staff,0,2,4,0
814,1,Flask of Oil,0,7,1,0
816,11,Small Hand Blade,0,2,2,0
818,15,Tigerseye,0,7,2,0
820,17,Slicer Blade,0,2,2,0
821,13,Riverpaw Leather Vest,0,4,2,0
826,15,Brutish Riverpaw Axe,0,2,2,0
827,17,Wicked Blackjack,0,2,2,0
828,5,Small Blue Pouch,0,1,1,0
829,1,Red Leather Bandana,0,12,1,0
832,15,Silver Defias Belt,0,4,2,0
833,56,Lifestone,0,4,4,0
835,12,Large Rope Net,0,0,1,0
837,17,Heavy Weave Armor,0,4,1,0
838,17,Heavy Weave Pants,0,4,1,0
839,17,Heavy Weave Gloves,0,4,1,0
840,17,Heavy Weave Shoes,0,4,1,0
841,1,Furlbrow's Pocket Watch,0,12,1,0
843,17,Tanned Leather Boots,0,4,1,0
844,17,Tanned Leather Gloves,0,4,1,0
845,17,Tanned Leather Pants,0,4,1,0
846,17,Tanned Leather Jerkin,0,4,1,0
847,17,Chainmail Armor,0,4,1,0
848,17,Chainmail Pants,0,4,1,0
849,17,Chainmail Boots,0,4,1,0
850,17,Chainmail Gloves,0,4,1,0
851,15,Cutlass,0,2,1,0
852,14,Mace,0,2,1,0
853,16,Hatchet,0,2,1,0
854,16,Quarter Staff,0,2,1,0
856,15,Blue Leather Bag,0,1,1,0
857,25,Large Red Sack,0,1,1,0
858,13,Lesser Healing Potion,0,0,1,0
859,17,Fine Cloth Shirt,0,4,1,0
860,13,Cavalier's Boots,0,4,1,0
862,50,Runed Ring,0,4,3,3253
863,37,Gloom Reaper,0,2,2,5241
864,38,Knightly Longsword,0,2,2,5240
865,31,Leaden Mace,0,2,2,5224
866,42,Monk's Staff,0,2,2,5257
867,42,Gloves of Holy Might,0,4,4,0
868,43,Ardent Custodian,0,2,4,0
869,41,Dazzling Longsword,0,2,4,0
870,40,Fiery War Axe,0,2,4,0
871,47,Flurry Axe,0,2,4,0
872,21,Rockslicer,0,2,2,0
873,40,Staff of Jordan,0,2,4,0
878,20,Fist-sized Spinneret,0,7,0,0
880,23,Staff of Horrors,0,2,2,0
884,1,Ghoul Rib,0,12,1,0
885,24,Black Metal Axe,0,2,2,0
886,26,Black Metal Shortsword,0,2,2,0
887,25,Pound of Flesh,0,15,0,0
888,27,Naga Battle Gloves,0,4,3,0
889,1,A Dusty Unsent Letter,0,12,1,0
890,24,Twisted Chanter's Staff,0,2,3,0
892,22,Gnoll Casting Gloves,0,4,2,0
893,1,Dire Wolf Fang,0,15,0,0
897,29,Madwolf Bracers,0,4,2,0
899,19,Venom Web Fang,0,2,2,0
910,1,An Undelivered Letter,0,12,1,0
911,25,Ironwood Treebranch,0,2,2,0
914,30,Large Ogre Chain Armor,0,4,2,0
915,1,Red Silk Bandana,0,12,1,0
916,1,A Torn Journal Page,0,12,1,0
918,25,Deviate Hide Pack,0,1,1,0
920,25,Wicked Spiked Mace,0,2,2,0
921,1,A Faded Journal Page,0,12,1,0
922,26,Dacian Falx,0,2,1,0
923,26,Longsword,0,2,1,0
924,26,Maul,0,2,1,0
925,25,Flail,0,2,1,0
926,25,Battle Axe,0,2,1,0
927,24,Double Axe,0,2,1,0
928,25,Long Staff,0,2,1,0
929,22,Healing Potion,0,0,1,0
932,25,Fel Steed Saddlebags,0,1,1,0
933,25,Large Rucksack,0,1,1,0
934,37,Stalvan's Reaper,0,2,3,0
935,20,Night Watch Shortsword,0,2,3,0
936,38,Midnight Mace,0,2,3,0
937,38,Black Duskwood Staff,0,2,3,0
938,1,Muddy Journal Pages,0,12,1,0
939,1,A Bloodstained Journal Page,0,12,1,0
940,47,Robes of Insight,0,4,4,0
942,52,Freezing Band,0,4,4,0
943,48,Warden Staff,0,2,4,0
944,61,Elemental Mage Staff,0,2,4,0
954,20,Scroll of Strength,0,0,1,0
955,15,Scroll of Intellect,0,0,1,0
957,1,William's Shipment,0,12,1,0
961,5,Healing Herb,0,0,1,0
962,1,Pork Belly Pie,0,12,1,0
981,1,Bernice's Necklace,2048,12,1,0
983,9,Red Linen Sash,0,4,1,0
997,1,Fire Sword of Crippling,16,2,1,0
1006,1,Brass Collar,2048,12,1,0
1008,10,Well-used Sword,0,2,1,0
1009,13,Compact Hammer,0,2,2,0
1010,8,Gnarled Short Staff,0,2,1,0
1011,8,Sharp Axe,0,2,1,0
1013,1,Iron Rivet,0,12,1,0
1015,19,Lean Wolf Flank,0,7,1,0
1017,25,Seasoned Wolf Kabob,0,0,1,0
1019,1,Red Linen Bandana,0,12,1,0
1024,1,Plate Helmet D2 (test),16,4,1,0
1027,1,Mail Helmet A (Test),16,4,1,0
1074,1,Hard Spider Leg Tip,0,15,0,0
1075,1,Shadowhide Pendant,0,12,1,0
1076,25,Defias Renegade Ring,0,4,2,0
1077,26,Defias Mage Ring,0,4,2,0
1080,15,Tough Condor Meat,0,7,1,0
1081,15,Crisp Spider Meat,0,7,1,0
1082,20,Redridge Goulash,0,0,1,0
1083,1,Glyph of Azora,0,12,1,0
1113,15,Conjured Bread,2,0,1,0
1114,25,Conjured Rye,2,0,1,0
1116,31,Ring of Pure Silver,0,4,2,0
1121,24,Feet of the Lynx,0,4,3,0
1127,20,Flash Bundle,0,0,1,0
1129,1,Ghoul Fang,0,12,1,0
1130,1,Vial of Spider Venom,0,12,1,0
1131,25,Totem of Infliction,64,4,2,0
1132,40,Horn of the Timber Wolf,64,15,3,0
1154,14,Belt of the People's Militia,0,4,1,0
1155,29,Rod of the Sleepwalker,0,2,3,0
1156,22,Lavishly Jeweled Ring,0,4,3,0
1158,10,Solid Metal Club,0,2,1,0
1159,5,Militia Quarterstaff,0,2,1,0
1161,5,Militia Shortsword,0,2,1,0
1166,5,Dented Buckler,16,4,1,0
1167,10,Small Targe,16,4,1,0
1168,59,Skullflame Shield,0,4,4,0
1169,46,Blackskull Shield,0,4,4,0
1171,10,Well-stitched Robe,0,4,1,0
1172,21,Grayson's Torch,0,4,2,0
1173,10,Weather-worn Boots,0,4,1,0
1175,1,A Gold Tooth,0,15,0,0
1177,8,Oil of Olaf,0,0,1,0
1178,8,Explosive Rocket,0,0,1,0
1179,15,Ice Cold Milk,0,0,1,0
1180,15,Scroll of Stamina,0,0,1,0
1181,10,Scroll of Spirit,0,0,1,0
1182,10,Brass-studded Bracers,0,4,1,0
1183,10,Elastic Wristguards,0,4,1,0
1187,30,Spiked Collar,0,0,2,0
1189,20,Overseer's Ring,0,4,2,0
1190,20,Overseer's Cloak,0,4,2,0
1191,8,Bag of Marbles,0,0,1,0
1193,17,Banded Buckler,16,4,1,0
1194,4,Bastard Sword,0,2,1,0
1195,6,Kobold Mining Shovel,0,2,1,0
1196,14,Tabar,0,2,1,0
1197,15,Giant Mace,0,2,1,0
1198,15,Claymore,0,2,1,0
1200,5,Large Wooden Shield,0,4,1,0
1201,10,Dull Heater Shield,0,4,1,0
1202,17,Wall Shield,0,4,1,0
1203,54,Aegis of Stormwind,0,4,3,0
1204,41,The Green Tower,0,4,4,0
1205,25,Melon Juice,0,0,1,0
1206,25,Moss Agate,0,7,2,0
1207,39,Murphstar,0,2,2,5242
1208,1,Maybell's Love Letter,0,12,1,0
1210,20,Shadowgem,0,7,2,0
1211,15,Gnoll War Harness,0,4,2,0
1212,15,Gnoll Spittle,0,15,0,0
1213,14,Gnoll Kindred Bracers,0,4,1,0
1214,17,Gnoll Punisher,0,2,2,0
1215,22,Support Girdle,0,4,2,0
1217,1,Unknown Reward,0,12,1,0
1218,21,Heavy Gnoll War Club,0,2,2,0
1219,16,Redridge Machete,0,2,2,0
1220,20,Lupine Axe,0,2,2,0
1221,1,Underbelly Whelp Scale,0,12,1,0
1251,1,Linen Bandage,64,0,1,0
1252,1,Gramma Stonefield's Note,0,12,1,0
1254,28,Lesser Firestone,2,4,1,0
1256,1,Crystal Kelp Frond,0,12,1,0
1257,1,Invisibility Liquor,0,12,1,0
1260,1,Tharil'zun's Head,2048,12,1,0
1261,1,Midnight Orb,0,12,1,0
1262,15,Keg of Thunderbrew Lager,0,0,1,0
1263,60,Brain Hacker,0,2,4,0
1264,26,Headbasher,0,2,2,0
1265,39,Scorpion Sting,0,2,3,0
1270,15,Finely Woven Cloak,0,4,2,0
1273,25,Forest Chain,0,4,2,0
1274,1,Hops,0,7,1,0
1275,25,Deputy Chain Coat,0,4,2,0
1276,27,Fire Hardened Buckler,0,4,2,0
1280,38,Cloaked Hood,0,4,2,0
1282,33,Sparkmetal Coif,0,4,2,0
1283,1,Verner's Note,0,12,1,0
1284,1,Crate of Horseshoes,0,12,1,0
1287,15,Giant Tarantula Fang,0,2,2,0
1288,1,Large Venom Sac,0,7,1,0
1292,25,Butcher's Cleaver,0,2,3,0
1293,1,The State of Lakeshire,0,12,1,0
1294,1,The General's Response,0,12,1,0
1296,21,Blackrock Mace,0,2,2,0
1297,31,Robes of the Shadowcaster,0,4,2,0
1299,22,Lesser Belt of the Spire,0,4,2,0
1300,20,Lesser Staff of the Spire,0,2,2,0
1302,18,Black Whelp Gloves,0,4,2,0
1303,20,Bridgeworker's Gloves,0,4,2,0
1304,20,Riding Gloves,0,4,2,0
1306,20,Wolfmane Wristguards,0,4,2,0
1307,7,Gold Pickup Schedule,2048,12,1,0
1309,1,Oslow's Toolbox,0,12,1,0
1310,20,Smith's Trousers,0,4,2,0
1314,20,Ghoul Fingers,0,4,2,0
1315,51,Lei of Lilies,64,4,4,0
1317,25,Hardened Root Staff,0,2,2,0
1318,23,Night Reaver,0,2,3,0
1319,25,Ring of Iron Will,0,4,2,0
1322,21,Fishliver Oil,0,0,1,0
1325,1,Daffodil Bouquet,0,12,1,0
1326,15,Sauteed Sunfish,0,0,1,0
1327,1,Wiley's Note,0,12,1,0
1349,1,Abercrombie's Crate,0,12,1,0
1351,28,Fingerbone Bracers,0,4,2,0
1353,1,Shaw's Report,0,12,1,0
1355,15,Buckskin Cape,0,4,2,0
1357,10,Captain Sander's Treasure Map,0,12,1,0
1358,1,A Clue to Sander's Treasure,0,12,1,0
1359,8,Lion-stamped Gloves,0,4,1,0
1360,10,Stormwind Chain Gloves,0,4,1,0
1361,1,Another Clue to Sander's Treasure,0,12,1,0
1362,1,Final Clue to Sander's Treasure,0,12,1,0
1364,5,Ragged Leather Vest,0,4,0,0
1366,2,Ragged Leather Pants,0,4,0,0
1367,3,Ragged Leather Boots,0,4,0,0
1368,4,Ragged Leather Gloves,0,4,0,0
1369,5,Ragged Leather Belt,0,4,0,0
1370,4,Ragged Leather Bracers,0,4,0,0
1372,3,Ragged Cloak,0,4,0,0
1374,4,Frayed Shoes,0,4,0,0
1376,5,Frayed Cloak,0,4,0,0
1377,3,Frayed Gloves,0,4,0,0
1378,2,Frayed Pants,0,4,0,0
1380,4,Frayed Robe,0,4,0,0
1381,1,A Mysterious Message,2048,12,1,0
1382,5,Rock Mace,0,2,1,0
1383,5,Stone Tomahawk,0,2,1,0
1384,3,Dull Blade,0,2,1,0
1386,5,Thistlewood Axe,0,2,1,0
1387,19,Ghoulfang,0,2,2,0
1388,3,Crooked Staff,0,2,1,0
1389,7,Kobold Mining Mallet,0,2,1,0
1391,18,Riverpaw Mystic Staff,0,2,2,0
1394,15,Driftwood Club,0,2,2,0
1395,1,Apprentice's Pants,0,4,0,0
1396,1,Acolyte's Pants,0,4,0,0
1399,8,Magic Candle,0,0,1,0
1401,14,Green Tea Leaf,0,0,1,0
1404,41,Tidal Charm,0,4,2,0
1405,17,Foamspittle Staff,0,2,2,0
1406,21,Pearl-encrusted Spear,0,2,2,0
1407,1,Solomon's Plea to Westfall,0,12,1,0
1408,1,Stoutmantle's Response to Solomon,0,12,1,0
1409,1,Solomon's Plea to Darkshire,0,12,1,0
1410,1,Ebonlocke's Response to Solomon,0,12,1,0
1411,8,Withered Staff,0,2,0,0
1412,7,Crude Bastard Sword,0,2,0,0
1413,8,Feeble Sword,0,2,0,0
1414,9,Cracked Sledge,0,2,0,0
1415,9,Carpenter's Mallet,0,2,0,0
1416,9,Rusty Hatchet,0,2,0,0
1417,8,Beaten Battle Axe,0,2,0,0
1418,7,Worn Leather Belt,0,4,0,0
1419,8,Worn Leather Boots,0,4,0,0
1420,9,Worn Leather Bracers,0,4,0,0
1421,10,Worn Hide Cloak,0,4,0,0
1422,6,Worn Leather Gloves,0,4,0,0
1423,7,Worn Leather Pants,0,4,0,0
1425,9,Worn Leather Vest,0,4,0,0
1427,10,Patchwork Shoes,0,4,0,0
1429,6,Patchwork Cloak,0,4,0,0
1430,7,Patchwork Gloves,0,4,0,0
1431,8,Patchwork Pants,0,4,0,0
1433,7,Patchwork Armor,0,4,0,0
1434,7,Glowing Wax Stick,0,0,1,0
1436,17,Frontier Britches,0,4,2,0
1438,9,Warrior's Shield,0,4,1,0
1440,19,Gnoll Skull Basher,0,2,2,0
1443,60,Jeweled Amulet of Cainwyn,0,4,4,0
1445,23,Blackrock Pauldrons,0,4,1,0
1446,19,Blackrock Boots,0,4,2,0
1447,46,Ring of Saviors,0,4,4,0
1448,20,Blackrock Gauntlets,0,4,2,0
1449,24,Minor Channeling Ring,0,4,2,0
1451,1,Bottle of Zombie Juice,0,12,1,0
1453,1,Spectral Comb,0,12,1,0
1454,27,Axe of the Enforcer,0,2,3,0
1455,24,Blackrock Champion's Axe,0,2,2,0
1457,22,Shadowhide Mace,0,2,2,0
1458,23,Shadowhide Maul,0,2,2,0
1459,24,Shadowhide Scalper,0,2,2,0
1460,20,Shadowhide Two-handed Sword,0,2,2,0
1461,25,Slayer's Battle Axe,0,2,2,0
1462,25,Ring of the Shadow,0,4,2,0
1464,1,Buzzard Talon,0,15,0,0
1465,38,Tigerbane,0,2,2,0
1467,1,Spotted Sunfish,0,12,1,0
1468,16,Murloc Fin,0,7,1,0
1469,19,Scimitar of Atun,0,2,2,0
1470,25,Murloc Skin Bag,0,1,1,0
1473,19,Riverside Staff,0,2,2,0
1475,1,Small Venom Sac,0,7,1,0
1476,1,Snapped Spider Limb,0,15,0,0
1477,35,Scroll of Agility II,0,0,1,0
1478,25,Scroll of Protection II,0,0,1,0
1479,12,Salma's Oven Mitts,0,4,1,0
1480,17,Fist of the People's Militia,0,2,2,0
1481,25,Grimclaw,0,2,3,0
1482,24,Shadowfang,0,2,3,0
1483,21,Face Smasher,0,2,3,0
1484,22,Witching Stave,0,2,3,0
1485,25,Pitchfork,0,2,0,0
1486,24,Tree Bark Jacket,0,4,3,0
1487,35,Conjured Pumpernickel,2,0,1,0
1488,31,Avenger's Armor,0,4,3,0
1489,25,Gloomshroud Armor,0,4,3,0
1490,50,Guardian Talisman,0,4,2,0
1491,25,Ring of Precision,0,4,3,0
1493,27,Heavy Marauder Scimitar,0,2,3,0
1495,13,Calico Shoes,0,4,0,0
1497,14,Calico Cloak,0,4,0,0
1498,15,Calico Gloves,0,4,0,0
1499,11,Calico Pants,0,4,0,0
1501,13,Calico Tunic,0,4,0,0
1502,14,Warped Leather Belt,0,4,0,0
1503,15,Warped Leather Boots,0,4,0,0
1504,11,Warped Leather Bracers,0,4,0,0
1505,12,Warped Cloak,0,4,0,0
1506,13,Warped Leather Gloves,0,4,0,0
1507,14,Warped Leather Pants,0,4,0,0
1509,11,Warped Leather Vest,0,4,0,0
1510,12,Heavy Hammer,0,2,0,0
1511,13,Commoner's Sword,0,2,0,0
1512,12,Crude Battle Axe,0,2,0,0
1513,14,Old Greatsword,0,2,0,0
1514,14,Rusty Warhammer,0,2,0,0
1515,12,Rough Wooden Staff,0,2,0,0
1516,14,Worn Hatchet,0,2,0,0
1518,1,Ghost Hair Comb,0,12,1,0
1519,1,Bloodscalp Ear,0,12,1,0
1520,1,Troll Sweat,0,15,0,0
1521,44,Lumbering Ogre Axe,0,2,2,0
1522,36,Headhunting Spear,0,2,2,0
1523,36,Huge Stone Club,0,2,2,0
1524,1,Skullsplitter Tusk,0,12,1,0
1528,1,Handful of Oats,0,12,1,0
1529,35,Jade,0,7,2,0
1532,1,Shrunken Head,0,12,1,0
1537,1,Old Blanchy's Feed Pouch,0,1,1,0
1539,19,Gnarled Hermit's Staff,0,2,2,0
1547,30,Shield of the Faith,0,4,2,0
1557,20,Buckler of the Seas,0,4,2,0
1560,21,Bluegill Sandals,0,4,2,0
1561,15,Harvester's Robe,0,4,2,0
1566,17,Edge of the People's Militia,0,2,2,0
1596,1,Ghost Hair Thread,0,12,1,0
1598,1,Rot Blossom,0,12,1,0
1602,39,Sickle Axe,0,2,3,0
1604,45,Chromatic Sword,0,2,2,0
1607,54,Soulkeeper,0,2,3,0
1608,47,Skullcrusher Mace,0,2,2,5269
1613,44,Spiritchaser Staff,0,2,2,5266
1624,43,Skullsplitter Helm,0,4,2,0
1625,41,Exquisite Flamberge,0,2,2,5254
1630,1,Broken Electro-lantern,0,15,0,0
1637,1,Letter to Ello,0,12,1,0
1639,49,Grinning Axe,0,2,2,5282
1640,42,Monstrous War Axe,0,2,2,5255
1645,45,Moonberry Juice,0,0,1,0
1652,35,Sturdy Lunchbox,0,1,1,0
1656,1,Translated Letter,0,12,1,0
1659,40,Engineering Gloves,0,4,2,0
1664,41,Spellforce Rod,0,2,2,0
1677,46,Drake-scale Vest,0,4,2,0
1678,37,Black Ogre Kickers,0,4,3,0
1679,36,Korg Bat,0,2,2,0
1680,44,Headchopper,0,2,2,0
1685,45,Troll-hide Bag,0,1,1,0
1686,1,Bristly Whisker,0,15,0,0
1687,1,Retractable Claw,0,15,0,0
1688,1,Long Soft Tail,0,15,0,0
1696,1,Curved Raptor Talon,0,15,0,0
1697,1,Keen Raptor Tooth,0,15,0,0
1701,1,Curved Basilisk Claw,0,15,0,0
1702,1,Intact Basilisk Spine,0,15,0,0
1703,35,Crystal Basilisk Spine,0,0,1,0
1705,30,Lesser Moonstone,0,7,2,0
1706,36,Azuredeep Shards,0,15,0,0
1707,35,Stormwind Brie,0,0,1,0
1708,35,Sweet Nectar,0,0,1,0
1710,31,Greater Healing Potion,0,0,1,0
1711,30,Scroll of Stamina II,0,0,1,0
1712,25,Scroll of Spirit II,0,0,1,0
1713,45,Ankh of Life,0,4,3,0
1714,43,Necklace of Calisea,64,4,3,0
1715,44,Polished Jazeraint Armor,0,4,3,0
1716,40,Robe of the Magi,0,4,3,0
1717,30,Double Link Tunic,0,4,3,0
1718,43,Basilisk Hide Pants,0,4,3,0
1720,46,Tanglewood Staff,0,2,3,0
1721,54,Viking Warhammer,0,2,3,0
1722,42,Thornstone Sledgehammer,0,2,3,0
1725,35,Large Knapsack,0,1,1,0
1726,36,Poison-tipped Bone Spear,0,2,3,0
1727,28,Sword of Decay,0,2,3,0
1728,65,Teebu's Blazing Longsword,0,2,4,0
1729,25,Gunnysack of the Night Watch,0,1,1,0
1730,12,Worn Mail Belt,0,4,0,0
1731,13,Worn Mail Boots,0,4,0,0
1732,14,Worn Mail Bracers,0,4,0,0
1733,15,Worn Cloak,0,4,0,0
1734,11,Worn Mail Gloves,0,4,0,0
1735,12,Worn Mail Pants,0,4,0,0
1737,14,Worn Mail Vest,0,4,0,0
1738,19,Laced Mail Belt,0,4,0,0
1739,20,Laced Mail Boots,0,4,0,0
1740,16,Laced Mail Bracers,0,4,0,0
1741,17,Laced Cloak,0,4,0,0
1742,18,Laced Mail Gloves,0,4,0,0
1743,19,Laced Mail Pants,0,4,0,0
1744,20,Laced Mail Shoulderpads,0,4,0,0
1745,16,Laced Mail Vest,0,4,0,0
1746,25,Linked Chain Belt,0,4,0,0
1747,21,Linked Chain Boots,0,4,0,0
1748,22,Linked Chain Bracers,0,4,0,0
1749,23,Linked Chain Cloak,0,4,0,0
1750,24,Linked Chain Gloves,0,4,0,0
1751,25,Linked Chain Pants,0,4,0,0
1752,21,Linked Chain Shoulderpads,0,4,0,0
1753,22,Linked Chain Vest,0,4,0,0
1754,26,Reinforced Chain Belt,0,4,0,0
1755,27,Reinforced Chain Boots,0,4,0,0
1756,28,Reinforced Chain Bracers,0,4,0,0
1757,29,Reinforced Chain Cloak,0,4,0,0
1758,30,Reinforced Chain Gloves,0,4,0,0
1759,26,Reinforced Chain Pants,0,4,0,0
1760,27,Reinforced Chain Shoulderpads,0,4,0,0
1761,28,Reinforced Chain Vest,0,4,0,0
1764,17,Canvas Shoes,0,4,0,0
1766,18,Canvas Cloak,0,4,0,0
1767,19,Canvas Gloves,0,4,0,0
1768,20,Canvas Pants,0,4,0,0
1769,20,Canvas Shoulderpads,0,4,0,0
1770,17,Canvas Vest,0,4,0,0
1772,23,Brocade Shoes,0,4,0,0
1774,24,Brocade Cloak,0,4,0,0
1775,25,Brocade Gloves,0,4,0,0
1776,21,Brocade Pants,0,4,0,0
1777,22,Brocade Shoulderpads,0,4,0,0
1778,23,Brocade Vest,0,4,0,0
1780,29,Cross-stitched Sandals,0,4,0,0
1782,30,Cross-stitched Cloak,0,4,0,0
1783,26,Cross-stitched Gloves,0,4,0,0
1784,27,Cross-stitched Pants,0,4,0,0
1785,28,Cross-stitched Shoulderpads,0,4,0,0
1786,29,Cross-stitched Vest,0,4,0,0
1787,18,Patched Leather Belt,0,4,0,0
1788,19,Patched Leather Boots,0,4,0,0
1789,20,Patched Leather Bracers,0,4,0,0
1790,16,Patched Cloak,0,4,0,0
1791,17,Patched Leather Gloves,0,4,0,0
1792,18,Patched Leather Pants,0,4,0,0
1793,20,Patched Leather Shoulderpads,0,4,0,0
1794,20,Patched Leather Jerkin,0,4,0,0
1795,24,Rawhide Belt,0,4,0,0
1796,25,Rawhide Boots,0,4,0,0
1797,21,Rawhide Bracers,0,4,0,0
1798,22,Rawhide Cloak,0,4,0,0
1799,23,Rawhide Gloves,0,4,0,0
1800,24,Rawhide Pants,0,4,0,0
1801,25,Rawhide Shoulderpads,0,4,0,0
1802,21,Rawhide Tunic,0,4,0,0
1803,30,Tough Leather Belt,0,4,0,0
1804,26,Tough Leather Boots,0,4,0,0
1805,27,Tough Leather Bracers,0,4,0,0
1806,28,Tough Cloak,0,4,0,0
1807,29,Tough Leather Gloves,0,4,0,0
1808,30,Tough Leather Pants,0,4,0,0
